,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
93,93,3252414.531041378,-62.37996704188046,75121.28532366481,-13.410191065278818,3327535.816365043,-75.79015810715929,3327384.2360468437,-75.79016009252518,-1.9853658983493006e-06,5.966746722067929e-11,0.0
94,94,3252349.8420327567,-62.42632713037229,75110.18417219397,-10.715897431724267,3327460.0262049506,-73.14222456209656,3327313.7417397522,-73.14224063651636,-1.607441980411295e-05,4.831050226032523e-10,0.0
95,95,3252287.3675021054,-62.46061319180102,75099.51646220885,-10.13900592671979,3327386.883964314,-72.59961911852082,3327241.684725616,-72.59961957950145,-4.6098062966848374e-07,1.3854738349327303e-11,0.0
96,96,3252225.3215983673,-62.49111933714338,75088.96274636722,-9.119215799412812,3327314.2843447346,-71.61033513655619,3327171.06366933,-71.61034026788548,-5.131329288587949e-06,1.5422499145351803e-10,0.0
97,97,3252164.0402229344,-62.49256586809514,75078.63378153241,-10.327323567723033,3327242.6740044667,-72.81988943581817,3327097.0342186126,-72.81989641813561,-6.9823174442262825e-06,2.0986215227311877e-10,0.0
98,98,3252101.8756282274,-62.478981925230606,75067.97847982112,-11.189402001550684,3327169.8541080486,-73.66838392678129,3327022.517325161,-73.66839896095917,-1.503417787773742e-05,4.518808574167543e-10,0.0
99,99,3252039.0840903237,-62.4546013212978,75057.10161876393,-12.187556679463306,3327096.1857090876,-74.6421580007611,3326946.9013338005,-74.64221728639677,-5.9285635671813e-05,1.7819832245607796e-09,0.0
100,100,3251975.5612727692,-62.43167947457378,75045.98221903191,-12.49598756468198,3327021.5434918012,-74.92766703925575,3326871.688157891,-74.92766687087715,1.6837860528085002e-07,5.061169202292929e-12,0.0
101,101,3251911.8190982505,-62.41010711810181,75034.79672667995,-12.79896357990942,3326946.6158249304,-75.20907069801123,3326796.1976807537,-75.20907347882167,-2.780810433478109e-06,8.358824130605675e-11,0.0
102,102,3251847.8592690495,-62.3900327978465,75023.54748240228,-13.026334430637398,3326871.4067514515,-75.41636722848389,3326720.574013317,-75.41637090593576,-3.677451871908488e-06,1.1054285414395513e-10,0.0
103,103,3251783.7437714064,-62.391063038736924,75012.24660913921,-11.537996689978268,3326795.9903805456,-73.92905972871519,3326648.1322512305,-73.92906958656386,-9.857848667138569e-06,2.963297672383374e-10,0.0
104,104,3251720.740003756,-62.405012122852746,75001.32130720338,-10.15637349263372,3326722.061310959,-72.56138561548647,3326576.9385199924,-72.56140535138547,-1.973589900217121e-05,5.932794992245629e-10,0.0
105,105,3251658.765539034,-62.42517217047638,74990.73436657399,-8.983364681443748,3326649.4999056077,-71.40853685192013,3326506.6827912107,-71.40857754508033,-4.069316020149927e-05,1.2233001187706734e-09,0.0
106,106,3251597.6620212244,-62.42947009960665,74980.42930683811,-9.45084862403,3326578.0913280626,-71.88031872363665,3326434.330629156,-71.88038018299267,-6.145935601864494e-05,1.8476046694425688e-09,0.0
107,107,3251536.217917409,-62.42317139534374,74969.993030471,-9.89915066624995,3326506.2109478796,-72.3223220615937,3326361.566304745,-72.32232107268646,9.889072316582315e-07,2.9729396878427997e-11,0.0
108,108,3251474.4513656674,-62.409529553420285,74959.43726113965,-10.414726259524858,3326433.888626807,-72.82425581294514,3326288.240115821,-72.82425517309457,6.398505689730882e-07,1.923617325932069e-11,0.0
109,109,3251412.3080562595,-62.38986299004403,74948.75631537408,-11.50603899598991,3326361.064371634,-73.89590198603393,3326213.2725608274,-73.89590882044286,-6.834408921463364e-06,2.054711577830246e-10,0.0
110,110,3251349.2814785917,-62.365276533133205,74937.88698422158,-13.22743618780267,3326287.1684628134,-75.59271272093588,3326135.98303271,-75.59271738259122,-4.661655339077697e-06,1.4015227768370688e-10,0.0
111,111,3251284.809377121,-62.35406881719375,74926.76636830992,-14.826244019058931,3326211.575745431,-77.18031283625268,3326057.2150916704,-77.18034092430025,-2.8088047571372954e-05,8.44484798515374e-10,0.0
112,112,3251218.9990826263,-62.34270195775698,74915.39632188006,-16.240567923600608,3326134.3954045065,-78.58326988135758,3325977.2288644407,-78.58327018423006,-3.028724790965498e-07,9.106270375758313e-12,0.0
113,113,3251152.159668385,-62.33037643495344,74903.65246593698,-17.172118408003982,3326055.8121343222,-79.50249484295742,3325896.807086785,-79.50255269464105,-5.7851683635590234e-05,1.7394311065911755e-09,0.0
114,114,3251084.633933477,-62.29145220819717,74891.67564815033,-19.591902440965487,3325976.3095816276,-81.88335464916265,3325812.542872113,-81.88335486548021,-2.1631755942053132e-07,6.504201804282189e-12,0.0
115,115,3251015.434452605,-62.29312793589031,74878.99177415724,-17.977971276600137,3325894.426226762,-80.27109921249044,3325733.884013529,-80.27111402060837,-1.4808117924758335e-05,4.452586539151398e-10,0.0
116,116,3250947.307264232,-62.33118749561768,74866.84784850922,-15.6828804439587,3325814.1551127415,-78.01406793957638,3325658.1269724644,-78.01407233765349,-4.398077109613041e-06,1.3224681977810092e-10,0.0
117,117,3250880.7465894837,-62.41346539686144,74855.39445092002,-11.74537602873148,3325736.141040404,-74.15884142559293,3325587.8233388043,-74.15886017400771,-1.874841478866074e-05,5.63762431925127e-10,0.0
118,118,3250816.9416493624,-62.496704549159325,74845.04053086742,-8.507136899647854,3325661.98218023,-71.00384144880718,3325519.9745256966,-71.00381308468059,2.8364126592350658e-05,8.529230559319103e-10,0.0
119,119,3250755.8110657106,-62.55391995948531,74835.16730143459,-8.253096352510353,3325590.978367145,-70.80701631199567,3325449.3643366024,-70.80701423063874,2.081356925032196e-06,6.258874206155318e-11,0.0
120,120,3250694.8848226788,-62.58473230238465,74825.28653023555,-8.38774693618692,3325520.1713529145,-70.97247923857157,3325378.226393234,-70.97248044190928,-1.2033377174702764e-06,3.6186491747600044e-11,0.0
121,121,3250633.8947699824,-62.59116298085685,74815.30410249032,-8.979983291397549,3325449.1988724726,-71.5711462722544,3325306.0565795014,-71.57114669913426,-4.26879864789953e-07,1.283731053703529e-11,0.0
122,122,3250572.4869712405,-62.58140472620592,74805.14075453304,-9.557498004117468,3325377.6277257735,-72.13890273032338,3325233.349919933,-72.13890311028808,-3.79964703256519e-07,1.1426707941133455e-11,0.0
123,123,3250510.6762630893,-62.56064042759732,74794.8125595737,-10.160590351794587,3325305.488822663,-72.7212307793919,3325160.0463607893,-72.72123109456152,-3.151696148506744e-07,9.478329176834985e-12,0.0
124,124,3250448.4465315486,-62.549139478002516,74784.32106002017,-9.829804926592889,3325232.7675915686,-72.3789444045954,3325088.0097022383,-72.37894492596388,-5.213684772797933e-07,1.5679839924792903e-11,0.0
125,125,3250386.4659552136,-62.543864821795864,74773.92269142905,-9.519619687295908,3325160.3886466427,-72.06348450909178,3325016.261677104,-72.06348502961919,-5.205274078434741e-07,1.5654883070584605e-11,0.0
126,126,3250324.7163063213,-62.54326867769482,74763.60885529181,-9.169260572783172,3325088.325161613,-71.71252925047798,3324944.9001025115,-71.71252985112369,-6.006457056173531e-07,1.806483185928388e-11,0.0
127,127,3250263.2291824124,-62.5491083921734,74753.38344934942,-8.682560962332753,3325016.612631762,-71.23166935450615,3324874.14929261,-71.2316697970964,-4.425902488947031e-07,1.3311488766841514e-11,0.0
128,128,3250202.088519425,-62.5593376026332,74743.2924425395,-8.185901172150851,3324945.380961965,-70.74523877478406,3324803.8904839433,-70.74523924663663,-4.7185257301407546e-07,1.4191891869610232e-11,0.0
129,129,3250141.3024919326,-63.178615857003706,74733.33323078576,63.07287942490405,3324874.635722718,-0.10573643209965411,3324874.424240543,-0.10574574302881956,-9.310929165451398e-06,2.8003852108123365e-10,98.8848
130,130,3250141.852858392,-62.95085516774226,74732.6771185832,-5.0930983200911655,3324874.529976975,-68.04395348783342,3324738.4421531106,-68.04387037688866,8.31109447574363e-05,2.499773928189473e-09,0.0
131,131,3250084.049961285,-62.789398762771995,74722.43614531326,-8.134970401122798,3324806.4861065983,-70.9243691638948,3324664.637368027,-70.92436940735206,-2.434572650145128e-07,7.32276158858675e-12,0.0
132,132,3250023.5204515625,-62.67285107144197,74712.04128562831,-9.78755976321428,3324735.561737191,-72.46041083465624,3324590.6409115316,-72.46041482454166,-3.989885414057426e-06,1.2001132906286125e-10,0.0
133,133,3249961.5419414467,-62.57436321635681,74701.5593809195,-11.471989143793968,3324663.1013223664,-74.04635236015078,3324515.0086162877,-74.04635371873155,-1.3585807749905143e-06,4.0865532911399777e-11,0.0
134,134,3249898.2619242445,-62.47461676099515,74690.79304440318,-14.583178789168706,3324589.0549686477,-77.05779555016386,3324434.9393770373,-77.05779606010765,-5.099437885291991e-07,1.533926209501206e-11,0.0
