,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
33,33,3155339.059272333,-25.04464450011032,68588.42088235458,-17.209438259335705,3223927.4801546875,-42.25408275944602,3223842.9720480596,-42.25402386859059,5.889085542776229e-05,1.826728408870045e-09,0.0
34,34,3155171.38298506,-25.05553506748149,68713.84314575905,-18.186064155140453,3223885.226130819,-43.24159922262194,3223798.7430154188,-43.24151617754251,8.3045079435351e-05,2.576000738733268e-09,0.0
35,35,3155003.4733357877,-25.06868648837635,68838.51127885368,-19.023556970619836,3223841.9846146414,-44.09224345899619,3223753.800208016,-44.0921631664969,8.029249928398485e-05,2.4906523345177256e-09,0.0
36,36,3154835.403127045,-25.08403759323475,68962.48932443006,-19.93284700376533,3223797.892451475,-45.01688459700008,3223707.8587613665,-45.01680551143363,7.90855664476453e-05,2.4532485545396805e-09,0.0
37,37,3154667.1057964424,-25.10130198805699,69085.76984952092,-22.847021693005424,3223752.8756459635,-47.94832368106241,3223656.979088974,-47.948233308270574,9.037279183843339e-05,2.8034245710588384e-09,0.0
38,38,3154497.397532536,-25.120333050631924,69207.52988011917,-26.51464067796543,3223704.927412655,-51.63497372859736,3223601.6575588766,-51.634880050085485,9.367851187391807e-05,2.9060200925959815e-09,0.0
39,39,3154325.87872787,-25.14114860880641,69327.41380473507,-29.216405723787084,3223653.292532605,-54.357554332593494,3223544.5774242515,-54.35755402082577,3.1176772097296634e-07,9.671580878899523e-12,0.0
40,40,3154153.203369025,-25.163991097229466,69445.73160955927,-29.672920168710018,3223598.9349785843,-54.836911265939484,3223489.2611538745,-54.83691344410181,-2.1781623260608285e-06,6.75715707295745e-11,0.0
41,41,3153980.5429105656,-25.188862409765612,69563.55515457451,-29.910053636604978,3223544.09806514,-55.09891604637059,3223433.9001603615,-55.09898873232305,-7.268595246046061e-05,2.2549230017356516e-09,0.0
42,42,3153807.8945780946,-25.215595900781988,69681.10449831327,-31.521083789910808,3223488.999076408,-56.736679690692796,3223375.5257162573,-56.7366804596968,-7.690040035868151e-07,2.3857102514170664e-11,0.0
43,43,3153634.2738547875,-25.244534192395445,69797.9885411608,-30.3897729270655,3223432.262395948,-55.63430711946094,3223320.99378189,-55.634306938853115,1.8060782736029068e-07,5.6031598375930086e-12,0.0
44,44,3153461.0812906995,-25.275689376623372,69915.54679830994,-28.987225092594308,3223376.6280890093,-54.26291446921768,3223268.102260312,-54.26291422825307,2.409646100431928e-07,7.475785519492366e-12,0.0
45,45,3153288.410074797,-25.309138655142785,70033.95509998417,-26.954442984503583,3223322.365174781,-52.26358163964637,3223217.8380122054,-52.2635809360072,7.036391664883013e-07,2.1830332352660452e-11,0.0
46,46,3153116.4207787286,-25.344621179654194,70153.68081511652,-24.44803239384244,3223270.101593845,-49.79265357349664,3223170.5162874297,-49.7926528416574,7.318392363231396e-07,2.2705569954334897e-11,0.0
47,47,3152946.320780039,-25.381917389271077,70273.98816096473,-24.41147685660883,3223220.3089410034,-49.79339424587991,3223120.722152587,-49.793394170701504,7.517840572290879e-08,2.332472538375798e-12,0.0
48,48,3152776.305869612,-25.42099271911828,70394.2096772206,-24.32529043028148,3223170.5155468327,-49.74628314939976,3223071.022980658,-49.74628302548081,1.239189515445105e-07,3.844747778158227e-12,0.0
49,49,3152606.419889472,-25.461811540458932,70514.34937433532,-24.191701252290287,3223120.769263807,-49.65351279274922,3223021.4622383676,-49.6535126469098,1.4583941521095767e-07,4.524928453615482e-12,0.0
50,50,3152436.698808937,-25.50434626763675,70634.41694222324,-24.10731524408078,3223071.1157511603,-49.61166151171753,3222971.892428365,-49.61166128329933,2.2841820168650884e-07,7.0871918623654495e-12,0.0
51,51,3152267.0636467487,-25.54856682570345,70754.4404431282,-24.14780227843875,3223021.504089877,-49.6963691041422,3222922.111351975,-49.69636879814789,3.05994312554958e-07,9.494312986254492e-12,0.0
52,52,3152097.3705439274,-25.59440112035428,70874.4371771516,-24.336764699204487,3222971.807721079,-49.93116581955877,3222871.94514967,-49.93140558945015,-0.00023976989137963756,7.439634445932125e-09,0.0
53,53,3151927.549414596,-25.64181935719712,70994.3269008935,-24.57677622405349,3222921.8763154894,-50.21859558125061,3222821.4389328524,-50.21878705592826,-0.0001914746776492393,5.941212731681493e-09,0.0
54,54,3151757.5453209705,-25.69081750927432,71114.11220746307,-24.49246977115443,3222871.6575284335,-50.18328728042875,3222771.29080858,-50.18343257298693,-0.00014529255818018783,4.508311172889173e-09,0.0
55,55,3151587.6170804463,-25.741512636629945,71233.85701541432,-23.486166449451943,3222821.4740958605,-49.22767908608189,3222723.0187131334,-49.22770364116877,-2.45550868811506e-05,7.619360006605749e-10,0.0
56,56,3151418.21458696,-25.79385892788873,71354.03180525903,-22.517514717978663,3222772.2463922193,-48.31137364586739,3222675.623656163,-48.311362410429865,1.123543752612477e-05,3.4863693521155676e-10,0.0
