,t,vdz_subsurfstor,overland_flow,surf_stor,vdz_et,dom_tot,bndy_flux,exp_wb,dom_tot_chg,diff,pc_diff,prcp_v
41,41,3299146.407777443,-54.76795122310916,63567.101371843855,-38.42988228570995,3362713.509149287,-93.19783350881912,3362527.113482693,-93.19783308496699,4.238521285060415e-07,1.260516612063961e-11,0.0
42,42,3299066.178943072,-54.529708604213475,63554.132373130116,-39.63988149544653,3362620.311316202,-94.16959009966001,3362431.9721360705,-94.16959003172815,6.793186457798583e-08,2.0203193742186072e-12,0.0
43,43,3298985.2064739424,-54.54726645753096,63540.935252227806,-38.01035197861393,3362526.14172617,-92.55761843614489,3362341.0264650933,-92.55764264101163,-2.420486673315736e-05,7.198813726103356e-10,0.0
44,44,3298905.1261801454,-54.7369206233863,63528.45790338378,-36.04258851683535,3362433.584083529,-90.77950914022165,3362252.025057708,-90.77951668109745,-7.540875799350033e-06,2.2428050435096713e-10,0.0
45,45,3298826.1169300424,-55.094277818701045,63516.687636805545,-33.10020420212961,3362342.804566848,-88.19448202083066,3362166.4156122403,-88.19447258673608,9.434094579319208e-06,2.8059570565906353e-10,0.0
46,46,3298748.802834975,-55.40173287140947,63505.80725928623,-30.430985397668692,3362254.6100942614,-85.83271826907816,3362082.94466411,-85.83271188242361,6.38665454744114e-06,1.8996124285325153e-10,0.0
47,47,3298673.5879159295,-55.58682684498525,63495.18946644956,-30.263614289939486,3362168.777382379,-85.85044113492474,3361997.076485284,-85.85045595979318,-1.4824868443952255e-05,4.409542336500347e-10,0.0
48,48,3298598.495345034,-55.698890699008615,63484.43158138512,-30.03395380544003,3362082.926926419,-85.73284450444865,3361911.461243094,-85.73283882066607,5.6837825752609206e-06,1.6906401732421879e-10,0.0
49,49,3298523.5928774136,-55.76831815531596,63473.601210185,-29.718795102749056,3361997.1940875985,-85.48711325806502,3361826.219871179,-85.48710316140205,1.0096662975911386e-05,3.0033268573585807e-10,0.0
50,50,3298448.9667555406,-55.81608590707209,63462.74022889646,-29.53640196075127,3361911.706984437,-85.35248786782336,3361741.002012025,-85.35248454427347,3.3235498904105043e-06,9.886394842497792e-11,0.0
51,51,3298374.462275978,-55.853231130716864,63451.89222391459,-29.50798448166223,3361826.354499893,-85.3612156123791,3361655.632072531,-85.36121174925938,3.863119715674657e-06,1.1491717589445539e-10,0.0
52,52,3298299.9113231795,-55.88654632973936,63441.08196496397,-29.718927604362026,3361740.9932881435,-85.60547393410138,3361569.782341577,-85.60547263221815,1.3018832305533579e-06,3.8728430907256126e-11,0.0
53,53,3298225.1540369773,-55.91908588060417,63430.23377853396,-29.965404192390924,3361655.3878155113,-85.88449007299509,3361483.6188426726,-85.88448276557028,7.307424809255281e-06,2.1738689334357543e-10,0.0
54,54,3298150.16129162,-55.95910069581088,63419.34204112537,-29.65471100879457,3361569.5033327457,-85.61381170460545,3361398.275713194,-85.61380784679204,3.85781341094571e-06,1.1476811417496162e-10,0.0
